0.0     2.041096
1.0     1.526027
2.0     1.284932
3.0     1.087671
4.0     0.958904
5.0     0.780822
6.0     0.824658
7.0     0.972603
8.0     1.808219
9.0     3.493151
10.0    4.690411
11.0    5.153425
12.0    5.320548
13.0    5.101370
14.0    4.627397
15.0    4.454795
16.0    4.298630
17.0    4.443836
18.0    4.454795
19.0    4.512329
20.0    4.093151
21.0    3.693151
22.0    3.375342
23.0    2.742466
Name: Arrival_Hour, dtype: float64
