1.7,0.15,0.0,0.0
1.72,0.15,0.0,0.0
1.74,0.15,0.0,0.0
1.76,0.15,0.0,0.0
1.78,0.15,0.0,0.0
1.8,0.16,0.0,0.0
1.82,0.16,0.0,0.0
1.84,0.16,0.0,0.0
1.86,0.16,0.0,0.0
1.88,0.16,0.0,0.0
1.9,0.16,0.0,0.0
1.92,0.17,0.0,0.0
1.94,0.17,0.0,0.0
1.96,0.17,0.0,0.0
1.98,0.17,0.0,0.0
2.0,0.17,0.0,0.0
2.02,0.18,0.0,0.0
2.04,0.18,0.0,0.0
2.06,0.18,0.0,0.0
2.08,0.18,0.0,0.0
2.1,0.18,0.0,0.0
2.12,0.18,0.0,0.0
2.14,0.19,0.0,0.0
2.16,0.19,0.0,0.0
2.18,0.19,0.0,0.0
2.2,0.19,0.01,0.0
2.22,0.19,0.01,0.0
2.24,0.19,0.01,0.0
2.26,0.2,0.01,0.0
2.28,0.2,0.01,0.0
2.3,0.2,0.01,0.0
2.32,0.2,0.01,0.0
2.34,0.2,0.01,0.0
2.36,0.2,0.01,0.0
2.38,0.21,0.01,0.0
2.4,0.21,0.01,0.0
2.42,0.21,0.01,0.0
2.44,0.21,0.01,0.0
2.46,0.21,0.01,0.0
2.48,0.21,0.01,0.0
2.5,0.22,0.01,0.0
2.52,0.22,0.01,0.0
2.54,0.22,0.01,0.0
2.56,0.22,0.01,0.0
2.58,0.22,0.01,0.0
2.6,0.23,0.01,0.0
2.62,0.23,0.01,0.0
2.64,0.23,0.01,0.0
2.66,0.23,0.01,0.0
2.68,0.23,0.01,0.0
2.7,0.23,0.01,0.0
2.72,0.24,0.01,0.0
2.74,0.24,0.01,0.0
2.76,0.24,0.01,0.0
2.78,0.24,0.01,0.0
2.8,0.24,0.01,0.0
2.82,0.24,0.01,0.0
2.84,0.25,0.01,0.0
2.86,0.25,0.01,0.0
2.88,0.25,0.01,0.01
2.9,0.25,0.02,0.01
2.92,0.25,0.02,0.01
2.94,0.25,0.02,0.01
2.96,0.26,0.02,0.01
2.98,0.26,0.02,0.01
3.0,0.26,0.02,0.01
3.02,0.26,0.02,0.01
3.04,0.26,0.02,0.01
3.06,0.27,0.02,0.01
3.08,0.27,0.02,0.01
3.1,0.27,0.02,0.01
3.12,0.27,0.02,0.01
3.14,0.27,0.02,0.01
3.16,0.27,0.02,0.01
3.18,0.28,0.02,0.01
3.2,0.28,0.02,0.01
3.22,0.28,0.02,0.01
3.24,0.28,0.02,0.01
3.26,0.28,0.02,0.01
3.28,0.28,0.02,0.01
3.3,0.29,0.02,0.01
3.32,0.29,0.03,0.01
3.34,0.29,0.03,0.01
3.36,0.29,0.03,0.01
3.38,0.29,0.03,0.01
3.4,0.29,0.03,0.01
3.42,0.3,0.03,0.01
3.44,0.3,0.03,0.01
3.46,0.3,0.03,0.01
3.48,0.3,0.03,0.01
3.5,0.3,0.03,0.01
3.52,0.31,0.03,0.01
3.54,0.31,0.03,0.01
3.56,0.31,0.03,0.01
3.58,0.31,0.03,0.01
3.6,0.31,0.04,0.01
3.62,0.31,0.04,0.01
3.64,0.32,0.04,0.01
3.66,0.32,0.04,0.01
3.68,0.32,0.04,0.01
3.7,0.32,0.04,0.01
3.72,0.32,0.04,0.01
3.74,0.32,0.04,0.01
3.76,0.33,0.04,0.01
3.78,0.33,0.04,0.01
3.8,0.33,0.04,0.01
3.82,0.33,0.04,0.01
3.84,0.33,0.05,0.01
3.86,0.33,0.05,0.01
3.88,0.34,0.05,0.01
3.9,0.34,0.05,0.01
3.92,0.34,0.05,0.01
3.94,0.34,0.05,0.01
3.96,0.34,0.05,0.01
3.98,0.34,0.05,0.01
4.0,0.35,0.05,0.01
4.02,0.35,0.05,0.01
4.04,0.35,0.06,0.01
4.06,0.35,0.06,0.01
4.08,0.35,0.06,0.01
4.1,0.36,0.06,0.01
4.12,0.36,0.06,0.01
4.14,0.36,0.06,0.01
4.16,0.36,0.06,0.01
4.18,0.36,0.06,0.02
4.2,0.36,0.06,0.02
4.22,0.37,0.07,0.02
4.24,0.37,0.07,0.02
4.26,0.37,0.07,0.02
4.28,0.37,0.07,0.02
4.3,0.37,0.07,0.02
4.32,0.37,0.07,0.02
4.34,0.38,0.07,0.02
4.36,0.38,0.07,0.02
4.38,0.38,0.08,0.02
4.4,0.38,0.08,0.02
4.42,0.38,0.08,0.02
4.44,0.38,0.08,0.02
4.46,0.39,0.08,0.02
4.48,0.39,0.08,0.02
4.5,0.39,0.08,0.02
4.52,0.39,0.09,0.02
4.54,0.39,0.09,0.02
4.56,0.4,0.09,0.02
4.58,0.4,0.09,0.02
4.6,0.4,0.09,0.02
4.62,0.4,0.09,0.02
4.64,0.4,0.1,0.02
4.66,0.4,0.1,0.02
4.68,0.41,0.1,0.02
4.7,0.41,0.1,0.02
4.72,0.41,0.1,0.02
4.74,0.41,0.1,0.02
4.76,0.41,0.11,0.02
4.78,0.41,0.11,0.02
4.8,0.42,0.11,0.02
4.82,0.42,0.11,0.02
4.84,0.42,0.11,0.02
4.86,0.42,0.12,0.02
4.88,0.42,0.12,0.02
4.9,0.42,0.12,0.02
4.92,0.43,0.12,0.02
4.94,0.43,0.12,0.03
4.96,0.43,0.13,0.03
4.98,0.43,0.13,0.03
5.0,0.43,0.13,0.03
5.02,0.44,0.13,0.03
5.04,0.44,0.13,0.03
5.06,0.44,0.14,0.03
5.08,0.44,0.14,0.03
5.1,0.44,0.14,0.03
5.12,0.44,0.14,0.03
5.14,0.45,0.15,0.03
5.16,0.45,0.15,0.03
5.18,0.45,0.15,0.03
5.2,0.45,0.15,0.03
5.22,0.45,0.16,0.03
5.24,0.45,0.16,0.03
5.26,0.46,0.16,0.03
5.28,0.46,0.16,0.03
5.3,0.46,0.17,0.03
5.32,0.46,0.17,0.03
5.34,0.46,0.17,0.03
5.36,0.46,0.17,0.03
5.38,0.47,0.18,0.03
5.4,0.47,0.18,0.03
5.42,0.47,0.18,0.03
5.44,0.47,0.18,0.03
5.46,0.47,0.19,0.03
5.48,0.47,0.19,0.03
5.5,0.48,0.19,0.04
5.52,0.48,0.2,0.04
5.54,0.48,0.2,0.04
5.56,0.48,0.2,0.04
5.58,0.48,0.21,0.04
5.6,0.49,0.21,0.04
5.62,0.49,0.21,0.04
5.64,0.49,0.22,0.04
5.66,0.49,0.22,0.04
5.68,0.49,0.22,0.04
5.7,0.49,0.22,0.04
5.72,0.5,0.23,0.04
5.74,0.5,0.23,0.04
5.76,0.5,0.24,0.04
5.78,0.5,0.24,0.04
5.8,0.5,0.24,0.04
5.82,0.5,0.25,0.04
5.84,0.51,0.25,0.04
5.86,0.51,0.25,0.04
5.88,0.51,0.26,0.04
5.9,0.51,0.26,0.04
5.92,0.51,0.26,0.04
5.94,0.51,0.27,0.05
5.96,0.52,0.27,0.05
5.98,0.52,0.28,0.05
6.0,0.52,0.28,0.05
6.02,0.52,0.28,0.05
6.04,0.52,0.29,0.05
6.06,0.53,0.29,0.05
6.08,0.53,0.3,0.05
6.1,0.53,0.3,0.05
6.12,0.53,0.31,0.05
6.14,0.53,0.31,0.05
6.16,0.53,0.31,0.05
6.18,0.54,0.32,0.05
6.2,0.54,0.32,0.05
6.22,0.54,0.33,0.05
6.24,0.54,0.33,0.05
6.26,0.54,0.34,0.05
6.28,0.54,0.34,0.05
6.3,0.55,0.35,0.06
6.32,0.55,0.35,0.06
6.34,0.55,0.36,0.06
6.36,0.55,0.36,0.06
6.38,0.55,0.37,0.06
6.4,0.55,0.37,0.06
6.42,0.56,0.38,0.06
6.44,0.56,0.38,0.06
6.46,0.56,0.39,0.06
6.48,0.56,0.39,0.06
6.5,0.56,0.4,0.06
6.52,0.57,0.4,0.06
6.54,0.57,0.41,0.06
6.56,0.57,0.42,0.06
6.58,0.57,0.42,0.06
6.6,0.57,0.43,0.06
6.62,0.57,0.43,0.07
6.64,0.58,0.44,0.07
6.66,0.58,0.45,0.07
6.68,0.58,0.45,0.07
6.7,0.58,0.46,0.07
6.72,0.58,0.46,0.07
6.74,0.58,0.47,0.07
6.76,0.59,0.48,0.07
6.78,0.59,0.48,0.07
6.8,0.59,0.49,0.07
6.82,0.59,0.5,0.07
6.84,0.59,0.5,0.07
6.86,0.59,0.51,0.07
6.88,0.6,0.52,0.08
6.9,0.6,0.52,0.08
6.92,0.6,0.53,0.08
6.94,0.6,0.54,0.08
6.96,0.6,0.55,0.08
6.98,0.6,0.55,0.08
7.0,0.61,0.56,0.08
7.02,0.61,0.57,0.08
7.04,0.61,0.58,0.08
7.06,0.61,0.58,0.08
7.08,0.61,0.59,0.08
7.1,0.62,0.6,0.08
7.12,0.62,0.61,0.09
7.14,0.62,0.62,0.09
7.16,0.62,0.62,0.09
7.18,0.62,0.63,0.09
7.2,0.62,0.64,0.09
7.22,0.63,0.65,0.09
7.24,0.63,0.66,0.09
7.26,0.63,0.67,0.09
7.28,0.63,0.68,0.09
7.3,0.63,0.68,0.09
7.32,0.63,0.69,0.09
7.34,0.64,0.7,0.1
7.36,0.64,0.71,0.1
7.38,0.64,0.72,0.1
7.4,0.64,0.73,0.1
7.42,0.64,0.74,0.1
7.44,0.64,0.75,0.1
7.46,0.65,0.76,0.1
7.48,0.65,0.77,0.1
7.5,0.65,0.78,0.1
7.52,0.65,0.79,0.11
7.54,0.65,0.8,0.11
7.56,0.66,0.81,0.11
7.58,0.66,0.82,0.11
7.6,0.66,0.84,0.11
7.62,0.66,0.85,0.11
7.64,0.66,0.86,0.11
7.66,0.66,0.87,0.11
7.68,0.67,0.88,0.11
7.7,0.67,0.89,0.12
7.72,0.67,0.91,0.12
7.74,0.67,0.92,0.12
7.76,0.67,0.93,0.12
7.78,0.67,0.94,0.12
7.8,0.68,0.95,0.12
7.82,0.68,0.97,0.12
7.84,0.68,0.98,0.13
7.86,0.68,0.99,0.13
7.88,0.68,1.01,0.13
7.9,0.68,1.02,0.13
7.92,0.69,1.03,0.13
7.94,0.69,1.05,0.13
7.96,0.69,1.06,0.13
7.98,0.69,1.08,0.13
8.0,0.69,1.09,0.14
8.02,0.7,1.11,0.14
8.04,0.7,1.12,0.14
8.06,0.7,1.14,0.14
8.08,0.7,1.15,0.14
8.1,0.7,1.17,0.14
8.12,0.7,1.18,0.15
8.14,0.71,1.2,0.15
8.16,0.71,1.21,0.15
8.18,0.71,1.23,0.15
8.2,0.71,1.25,0.15
8.22,0.71,1.26,0.15
8.24,0.71,1.28,0.16
8.26,0.72,1.3,0.16
8.28,0.72,1.32,0.16
8.3,0.72,1.34,0.16
8.32,0.72,1.35,0.16
8.34,0.72,1.37,0.16
8.36,0.72,1.39,0.17
8.38,0.73,1.41,0.17
8.4,0.73,1.43,0.17
8.42,0.73,1.45,0.17
8.44,0.73,1.47,0.17
8.46,0.73,1.49,0.18
8.48,0.73,1.51,0.18
8.5,0.74,1.53,0.18
8.52,0.74,1.55,0.18
8.54,0.74,1.57,0.18
8.56,0.74,1.6,0.19
8.58,0.74,1.62,0.19
8.6,0.75,1.64,0.19
8.62,0.75,1.66,0.19
8.64,0.75,1.69,0.2
8.66,0.75,1.71,0.2
8.68,0.75,1.73,0.2
8.7,0.75,1.76,0.2
8.72,0.76,1.78,0.2
8.74,0.76,1.81,0.21
8.76,0.76,1.84,0.21
8.78,0.76,1.86,0.21
8.8,0.76,1.89,0.21
8.82,0.76,1.92,0.22
8.84,0.77,1.94,0.22
8.86,0.77,1.97,0.22
8.88,0.77,2.0,0.23
8.9,0.77,2.03,0.23
8.92,0.77,2.06,0.23
8.94,0.77,2.09,0.23
8.96,0.78,2.12,0.24
8.98,0.78,2.15,0.24
9.0,0.78,2.18,0.24
9.02,0.78,2.21,0.25
9.04,0.78,2.25,0.25
9.06,0.79,2.28,0.25
9.08,0.79,2.31,0.25
9.1,0.79,2.35,0.26
9.12,0.79,2.38,0.26
9.14,0.79,2.42,0.26
9.16,0.79,2.45,0.27
9.18,0.8,2.49,0.27
9.2,0.8,2.53,0.27
9.22,0.8,2.57,0.28
9.24,0.8,2.61,0.28
9.26,0.8,2.65,0.29
9.28,0.8,2.69,0.29
9.3,0.81,2.73,0.29
9.32,0.81,2.77,0.3
9.34,0.81,2.82,0.3
9.36,0.81,2.86,0.31
9.38,0.81,2.9,0.31
9.4,0.81,2.95,0.31
9.42,0.82,3.0,0.32
9.44,0.82,3.05,0.32
9.46,0.82,3.09,0.33
9.48,0.82,3.14,0.33
9.5,0.82,3.19,0.34
9.52,0.83,3.25,0.34
9.54,0.83,3.3,0.35
9.56,0.83,3.35,0.35
9.58,0.83,3.41,0.36
9.6,0.83,3.47,0.36
9.62,0.83,3.52,0.37
9.64,0.84,3.58,0.37
9.66,0.84,3.64,0.38
9.68,0.84,3.71,0.38
9.7,0.84,3.77,0.39
9.72,0.84,3.84,0.39
9.74,0.84,3.9,0.4
9.76,0.85,3.97,0.41
9.78,0.85,4.04,0.41
9.8,0.85,4.11,0.42
9.82,0.85,4.18,0.43
9.84,0.85,4.26,0.43
9.86,0.85,4.34,0.44
9.88,0.86,4.41,0.45
9.9,0.86,4.5,0.45
9.92,0.86,4.58,0.46
9.94,0.86,4.66,0.47
9.96,0.86,4.75,0.48
9.98,0.86,4.84,0.49
10.0,0.87,4.93,0.49
10.02,0.87,5.03,0.5
10.04,0.87,5.12,0.51
10.06,0.87,5.22,0.52
10.08,0.87,5.33,0.53
10.1,0.88,5.43,0.54
10.12,0.88,5.54,0.55
10.14,0.88,5.65,0.56
10.16,0.88,5.77,0.57
10.18,0.88,5.89,0.58
10.2,0.88,6.01,0.59
10.22,0.89,6.14,0.6
10.24,0.89,6.27,0.61
10.26,0.89,6.4,0.62
10.28,0.89,6.54,0.64
10.3,0.89,6.69,0.65
10.32,0.89,6.84,0.66
10.34,0.9,6.99,0.68
10.36,0.9,7.15,0.69
10.38,0.9,7.31,0.7
10.4,0.9,7.49,0.72
10.42,0.9,7.66,0.74
10.44,0.9,7.85,0.75
10.46,0.91,8.04,0.77
10.48,0.91,8.23,0.79
10.5,0.91,8.44,0.8
10.52,0.91,8.65,0.82
10.54,0.91,8.88,0.84
10.56,0.92,9.11,0.86
10.58,0.92,9.35,0.88
10.6,0.92,9.6,0.91
10.62,0.92,9.87,0.93
10.64,0.92,10.14,0.95
10.66,0.92,10.43,0.98
10.68,0.93,10.73,1.0
10.7,0.93,11.05,1.03
10.72,0.93,11.38,1.06
10.74,0.93,11.73,1.09
10.76,0.93,12.1,1.12
10.78,0.93,12.48,1.16
10.8,0.94,12.89,1.19
10.82,0.94,13.32,1.23
10.84,0.94,13.78,1.27
10.86,0.94,14.26,1.31
10.88,0.94,14.77,1.36
10.9,0.94,15.32,1.41
10.92,0.95,15.9,1.46
10.94,0.95,16.52,1.51
10.96,0.95,17.18,1.57
10.98,0.95,17.89,1.63
11.0,0.95,18.65,1.7
11.02,0.96,19.48,1.77
11.04,0.96,20.36,1.84
11.06,0.96,21.33,1.93
11.08,0.96,22.38,2.02
11.1,0.96,23.52,2.12
11.12,0.96,24.77,2.23
11.14,0.97,26.15,2.35
11.16,0.97,27.68,2.48
11.18,0.97,29.38,2.63
11.2,0.97,31.27,2.79
11.22,0.97,33.41,2.98
11.24,0.97,35.83,3.19
11.26,0.98,38.61,3.43
11.28,0.98,41.81,3.71
11.3,0.98,45.55,4.03
11.32,0.98,49.97,4.41
11.34,0.98,55.29,4.88
11.36,0.98,61.8,5.44
11.38,0.99,69.96,6.15
11.4,0.99,80.47,7.06
11.42,0.99,94.54,8.28
11.44,0.99,114.32,9.99
11.46,0.99,144.19,12.58
11.48,0.99,194.49,16.94
11.5,1.0,297.12,25.84
11.52,1.0,622.12,54.0
