Arrival_Hour
0.0     1.504139
1.0     0.846349
2.0     0.503447
3.0     0.186734
4.0     0.109238
5.0     0.223626
6.0     0.031174
7.0     0.200094
8.0     1.625581
9.0     3.064954
10.0    4.735806
11.0    6.306840
12.0    6.948378
13.0    6.211636
14.0    4.970880
15.0    5.435322
16.0    4.838825
17.0    5.476017
18.0    5.379213
19.0    4.908035
20.0    4.495638
21.0    3.910868
22.0    3.650135
23.0    2.298918
Name: Waiting_Time_Minutes, dtype: float64
