Arrival_Hour
0.0     15.201857
1.0     15.346260
2.0     15.309808
3.0     15.325021
4.0     16.248714
5.0     14.277485
6.0     15.375748
7.0     15.073427
8.0     15.247727
9.0     15.704366
10.0    15.165849
11.0    15.129895
12.0    14.093838
13.0    14.324320
14.0    14.555881
15.0    14.787208
16.0    14.871043
17.0    14.756823
18.0    14.810086
19.0    14.650455
20.0    15.331058
21.0    14.915727
22.0    15.891829
23.0    14.868015
Name: Service_Time_secs, dtype: float64
