Arrival_Hour
0.0     0.006711
1.0     0.003591
2.0     0.000000
3.0     0.000000
4.0     0.000000
5.0     0.000000
6.0     0.000000
7.0     0.000000
8.0     0.006061
9.0     0.021176
10.0    0.034463
11.0    0.055290
12.0    0.073120
13.0    0.069817
14.0    0.062167
15.0    0.064576
16.0    0.053537
17.0    0.046239
18.0    0.054121
19.0    0.053430
20.0    0.045515
21.0    0.032641
22.0    0.024351
23.0    0.015984
Name: LWBS, dtype: float64
